time,open,high,low,close,tick_volume,spread,real_volume
2025-01-04 03:00:00,3595.99,3600.19,3590.3,3597.75,2974,180,0
2025-01-04 04:00:00,3597.73,3597.74,3583.3,3590.87,2592,180,0
2025-01-04 05:00:00,3590.87,3596.55,3585.61,3595.87,2896,180,0
2025-01-04 06:00:00,3595.87,3606.87,3594.15,3599.71,3070,180,0
2025-01-04 07:00:00,3599.71,3609.74,3592.89,3594.01,2717,180,0
2025-01-04 08:00:00,3594.01,3603.37,3584.43,3585.1,3568,180,0
2025-01-04 09:00:00,3585.1,3595.64,3583.08,3589.39,3353,180,0
2025-01-04 10:00:00,3589.39,3592.8,3571.69,3587.92,3442,180,0
2025-01-04 11:00:00,3587.92,3606.82,3583.77,3601.19,3294,180,0
2025-01-04 12:00:00,3601.19,3644.5,3599.31,3633.88,7657,180,0
2025-01-04 13:00:00,3633.88,3648.82,3626.34,3643.05,6476,180,0
2025-01-04 14:00:00,3643.05,3645.61,3631.53,3636.27,4455,180,0
2025-01-04 15:00:00,3636.26,3662.5,3590.7,3607.62,11424,180,0
2025-01-04 16:00:00,3607.62,3628.94,3601.05,3620.96,7866,180,0
2025-01-04 17:00:00,3620.96,3633.05,3619.0,3631.5,4979,180,0
2025-01-04 18:00:00,3631.5,3643.43,3617.51,3626.11,4556,180,0
2025-01-04 19:00:00,3626.11,3638.33,3622.58,3629.75,3523,180,0
2025-01-04 20:00:00,3629.75,3667.1,3629.75,3658.45,4180,180,0
2025-01-04 21:00:00,3658.45,3669.82,3653.58,3658.09,4339,180,0
2025-01-04 22:00:00,3658.09,3662.01,3645.58,3658.7,2366,180,0
2025-01-04 23:00:00,3658.7,3664.76,3649.95,3656.65,2922,180,0
2025-01-05 00:00:00,3656.65,3674.96,3647.14,3649.56,3750,180,0
2025-01-05 01:00:00,3649.56,3651.17,3630.13,3635.99,3385,180,0
2025-01-05 02:00:00,3636.02,3644.92,3634.05,3640.33,2461,180,0
2025-01-05 03:00:00,3640.33,3641.09,3628.67,3637.18,2703,180,0
2025-01-05 04:00:00,3637.18,3648.4,3636.21,3643.63,2945,180,0
2025-01-05 05:00:00,3643.63,3643.63,3629.71,3632.32,2112,180,0
2025-01-05 06:00:00,3632.32,3641.1,3627.25,3638.34,2444,180,0
2025-01-05 07:00:00,3638.34,3640.47,3628.93,3630.85,2200,180,0
2025-01-05 08:00:00,3630.85,3632.56,3606.44,3618.83,4872,180,0
2025-01-05 09:00:00,3618.83,3622.64,3603.83,3608.99,3445,180,0
2025-01-05 10:00:00,3608.99,3617.74,3602.19,3614.28,3958,180,0
2025-01-05 11:00:00,3614.28,3619.8,3608.15,3612.61,2858,180,0
2025-01-05 12:00:00,3612.61,3622.45,3604.05,3614.01,4198,180,0
2025-01-05 13:00:00,3614.01,3627.15,3611.67,3614.36,3527,180,0
2025-01-05 14:00:00,3614.36,3628.57,3592.48,3622.53,6460,180,0
2025-01-05 15:00:00,3622.53,3638.57,3619.08,3629.88,5780,180,0
2025-01-05 16:00:00,3629.87,3641.6,3623.69,3628.17,4384,180,0
2025-01-05 17:00:00,3628.17,3648.59,3622.23,3628.55,4167,180,0
2025-01-05 18:00:00,3628.55,3633.58,3612.39,3630.21,3870,180,0
2025-01-05 19:00:00,3630.21,3640.12,3625.77,3637.62,2642,180,0
2025-01-05 20:00:00,3637.62,3656.91,3628.14,3635.85,3462,180,0
2025-01-05 21:00:00,3635.85,3648.54,3634.25,3645.32,2478,180,0
2025-01-05 22:00:00,3645.32,3649.11,3633.86,3644.05,1711,180,0
2025-01-05 23:00:00,3644.05,3654.51,3631.24,3634.75,3402,180,0
2025-01-06 00:00:00,3634.75,3655.13,3619.78,3621.65,5808,180,0
2025-01-06 01:00:00,3621.65,3655.06,3609.84,3647.68,5667,180,0
2025-01-06 02:00:00,3647.68,3684.3,3644.14,3657.87,10060,180,0
2025-01-06 03:00:00,3657.87,3673.68,3652.78,3663.6,4878,180,0
2025-01-06 04:00:00,3663.58,3678.2,3659.44,3671.12,3984,180,0
2025-01-06 05:00:00,3671.12,3697.88,3665.48,3679.84,5563,180,0
2025-01-06 06:00:00,3679.84,3684.22,3664.36,3665.14,3948,180,0
2025-01-06 07:00:00,3665.14,3668.14,3642.18,3650.53,4820,180,0
2025-01-06 08:00:00,3650.53,3660.46,3635.49,3640.75,4781,180,0
2025-01-06 09:00:00,3640.75,3649.4,3639.34,3644.75,2311,180,0
2025-01-06 10:00:00,3644.75,3646.73,3632.02,3637.4,2883,180,0
2025-01-06 11:00:00,3637.41,3658.9,3635.51,3654.33,3860,180,0
2025-01-06 12:00:00,3654.32,3663.22,3640.83,3641.95,3662,180,0
2025-01-06 13:00:00,3641.95,3652.49,3623.29,3650.89,5891,180,0
2025-01-06 14:00:00,3650.89,3701.74,3621.14,3683.52,14061,180,0
2025-01-06 15:00:00,3683.62,3714.37,3669.27,3714.37,13829,180,0
2025-01-06 16:00:00,3714.41,3744.78,3690.01,3709.18,10540,180,0
2025-01-06 17:00:00,3709.18,3709.18,3655.06,3673.8,9112,180,0
2025-01-06 18:00:00,3673.8,3693.27,3662.38,3682.59,5233,180,0
2025-01-06 19:00:00,3682.59,3697.07,3675.93,3688.58,4145,180,0
2025-01-06 20:00:00,3688.58,3705.58,3673.25,3683.9,4204,180,0
2025-01-06 21:00:00,3683.9,3689.88,3666.49,3667.56,3808,180,0
2025-01-06 22:00:00,3667.56,3683.46,3667.35,3677.98,2166,180,0
2025-01-06 23:00:00,3677.98,3689.04,3667.99,3688.41,3134,180,0
2025-01-07 00:00:00,3688.41,3695.63,3673.85,3676.49,4311,180,0
2025-01-07 01:00:00,3676.49,3698.21,3664.51,3695.72,3667,180,0
2025-01-07 02:00:00,3695.72,3702.49,3676.77,3679.16,3593,180,0
2025-01-07 03:00:00,3679.16,3689.86,3675.06,3682.92,2826,180,0
2025-01-07 04:00:00,3682.92,3686.96,3673.4,3673.4,1650,180,0
2025-01-07 05:00:00,3673.4,3677.85,3658.75,3669.92,2420,180,0
2025-01-07 06:00:00,3669.92,3675.61,3664.23,3672.27,2099,180,0
2025-01-07 07:00:00,3672.27,3679.88,3662.22,3667.18,2421,180,0
2025-01-07 08:00:00,3667.2,3678.47,3659.88,3673.4,2445,180,0
2025-01-07 09:00:00,3673.4,3675.81,3650.57,3659.95,2407,180,0
2025-01-07 10:00:00,3659.93,3664.77,3650.41,3656.38,3013,180,0
2025-01-07 11:00:00,3656.36,3657.6,3624.59,3637.61,4507,180,0
2025-01-07 12:00:00,3637.61,3641.95,3624.71,3631.31,4027,180,0
2025-01-07 13:00:00,3631.31,3644.13,3628.85,3634.35,3295,180,0
2025-01-07 14:00:00,3634.35,3639.99,3521.41,3565.56,9781,180,0
2025-01-07 15:00:00,3566.22,3580.36,3408.34,3459.28,34511,180,0
2025-01-07 16:00:00,3459.46,3488.52,3444.76,3455.2,14012,180,0
2025-01-07 17:00:00,3455.2,3468.14,3418.01,3439.84,10972,180,0
2025-01-07 18:00:00,3439.84,3457.2,3410.56,3419.3,9533,180,0
2025-01-07 19:00:00,3419.3,3435.12,3368.85,3383.65,10821,180,0
2025-01-07 20:00:00,3383.32,3397.9,3360.81,3393.8,13370,180,0
2025-01-07 21:00:00,3393.77,3411.43,3359.07,3360.73,8349,180,0
2025-01-07 22:00:00,3360.81,3396.96,3353.81,3395.78,5767,180,0
2025-01-07 23:00:00,3395.78,3395.78,3374.3,3380.01,5285,180,0
2025-01-08 00:00:00,3380.01,3414.92,3377.35,3411.36,6749,180,0
2025-01-08 01:00:00,3411.38,3411.57,3373.8,3390.58,5469,180,0
2025-01-08 02:00:00,3390.58,3403.79,3381.6,3382.08,4961,180,0
2025-01-08 03:00:00,3382.08,3387.03,3341.64,3359.57,11327,180,0
2025-01-08 04:00:00,3359.57,3372.78,3342.99,3349.62,8417,180,0
2025-01-08 05:00:00,3349.62,3374.01,3337.64,3352.5,8341,180,0
2025-01-08 06:00:00,3352.5,3363.52,3308.09,3309.89,12004,180,0
2025-01-08 07:00:00,3309.89,3359.54,3308.52,3354.32,7567,180,0
2025-01-08 08:00:00,3354.32,3376.82,3350.51,3365.11,5695,180,0
2025-01-08 09:00:00,3365.11,3373.75,3345.12,3346.76,4308,180,0
2025-01-08 10:00:00,3346.76,3372.51,3346.39,3361.3,4498,180,0
2025-01-08 11:00:00,3361.3,3367.13,3322.33,3349.2,8034,180,0
2025-01-08 12:00:00,3349.2,3360.28,3337.35,3338.47,7743,180,0
2025-01-08 13:00:00,3338.47,3364.91,3338.47,3357.13,10470,180,0
2025-01-08 14:00:00,3357.13,3380.98,3346.02,3368.31,14818,180,0
2025-01-08 15:00:00,3368.31,3384.89,3331.75,3346.27,15033,180,0
2025-01-08 16:00:00,3346.27,3347.17,3310.63,3313.51,11871,180,0
2025-01-08 17:00:00,3313.51,3319.61,3206.9,3263.73,26910,180,0
2025-01-08 18:00:00,3263.61,3330.63,3258.73,3283.82,16409,180,0
2025-01-08 19:00:00,3283.82,3310.18,3271.99,3281.04,13986,180,0
2025-01-08 20:00:00,3281.04,3292.61,3266.31,3285.94,8397,180,0
2025-01-08 21:00:00,3285.87,3305.03,3269.93,3299.31,8173,180,0
2025-01-08 22:00:00,3299.31,3333.89,3298.56,3332.31,3898,180,0
2025-01-08 23:00:00,3332.31,3335.12,3315.4,3327.01,3256,180,0
2025-01-09 00:00:00,3327.01,3343.51,3317.51,3341.84,4276,180,0
2025-01-09 01:00:00,3341.84,3356.63,3334.41,3345.52,5843,180,0
2025-01-09 02:00:00,3345.52,3350.51,3306.18,3339.97,10851,180,0
2025-01-09 03:00:00,3339.97,3341.74,3315.59,3323.88,4863,180,0
2025-01-09 04:00:00,3323.88,3342.08,3310.82,3338.74,4911,180,0
2025-01-09 05:00:00,3338.74,3341.09,3323.28,3327.79,4341,180,0
2025-01-09 06:00:00,3327.79,3334.23,3314.25,3315.56,4159,180,0
2025-01-09 07:00:00,3315.56,3323.9,3281.49,3289.58,7947,180,0
2025-01-09 08:00:00,3289.58,3326.68,3265.76,3309.11,10562,180,0
2025-01-09 09:00:00,3309.11,3327.0,3305.72,3316.63,4792,180,0
2025-01-09 10:00:00,3316.63,3321.15,3284.26,3310.74,6494,180,0
2025-01-09 11:00:00,3310.74,3325.71,3291.86,3300.97,5870,180,0
2025-01-09 12:00:00,3300.97,3309.79,3279.6,3295.58,6951,180,0
2025-01-09 13:00:00,3295.58,3298.57,3211.67,3220.4,14112,180,0
2025-01-09 14:00:00,3220.4,3253.08,3209.42,3250.78,16162,180,0
2025-01-09 15:00:00,3250.85,3337.07,3243.4,3319.97,14573,180,0
2025-01-09 16:00:00,3319.97,3328.21,3288.45,3303.01,8900,180,0
2025-01-09 17:00:00,3303.01,3305.2,3237.06,3251.52,11158,180,0
2025-01-09 18:00:00,3251.39,3271.83,3246.86,3261.15,9075,180,0
2025-01-09 19:00:00,3261.15,3270.5,3187.38,3196.25,10372,180,0
2025-01-09 20:00:00,3196.13,3215.47,3157.9,3197.16,18337,180,0
2025-01-09 21:00:00,3197.19,3228.33,3191.72,3209.94,9472,180,0
2025-01-09 22:00:00,3209.9,3241.48,3189.67,3226.25,6795,180,0
2025-01-09 23:00:00,3226.25,3235.69,3211.91,3221.91,5413,180,0
2025-01-10 00:00:00,3221.91,3236.44,3215.93,3225.64,6652,180,0
2025-01-10 01:00:00,3225.64,3242.83,3216.47,3239.12,6888,180,0
2025-01-10 02:00:00,3239.12,3262.85,3233.34,3244.32,7354,180,0
2025-01-10 03:00:00,3244.32,3259.0,3241.16,3256.74,4712,180,0
2025-01-10 04:00:00,3256.74,3268.23,3249.36,3257.04,4686,180,0
2025-01-10 05:00:00,3257.04,3284.39,3245.03,3267.07,6165,180,0
2025-01-10 06:00:00,3266.91,3283.78,3262.72,3280.74,5414,180,0
2025-01-10 07:00:00,3280.74,3316.09,3273.75,3297.96,7783,180,0
2025-01-10 08:00:00,3297.96,3304.48,3289.92,3298.65,5459,180,0
2025-01-10 09:00:00,3298.65,3313.03,3292.63,3304.61,4761,180,0
2025-01-10 10:00:00,3304.61,3323.52,3299.46,3319.98,3840,180,0
2025-01-10 11:00:00,3319.98,3322.37,3297.85,3313.47,4582,180,0
2025-01-10 12:00:00,3313.47,3314.75,3295.3,3312.37,4135,180,0
2025-01-10 13:00:00,3312.37,3319.27,3218.95,3246.3,18325,180,0
2025-01-10 14:00:00,3246.3,3281.67,3237.48,3258.81,20483,180,0
2025-01-10 15:00:00,3258.8,3277.28,3196.97,3246.16,22997,180,0
2025-01-10 16:00:00,3246.16,3264.32,3233.61,3249.47,14032,180,0
2025-01-10 17:00:00,3249.45,3323.3,3243.94,3315.71,12901,180,0
2025-01-10 18:00:00,3315.71,3315.72,3283.5,3289.23,11041,180,0
2025-01-10 19:00:00,3289.23,3301.99,3273.22,3297.65,7825,180,0
2025-01-10 20:00:00,3297.65,3297.65,3259.32,3262.51,6450,180,0
2025-01-10 21:00:00,3262.51,3276.85,3259.15,3267.45,3026,180,0
2025-01-10 22:00:00,3267.45,3283.94,3262.51,3276.05,2174,180,0
2025-01-10 23:00:00,3276.05,3277.5,3266.69,3269.19,2938,180,0
2025-01-11 00:00:00,3269.19,3272.59,3258.7,3267.6,3424,180,0
2025-01-11 01:00:00,3267.6,3269.51,3237.86,3247.6,3728,180,0
2025-01-11 02:00:00,3247.6,3253.8,3238.35,3249.38,3750,180,0
2025-01-11 03:00:00,3249.38,3250.05,3232.26,3238.61,3327,180,0
2025-01-11 04:00:00,3238.61,3244.5,3230.6,3239.36,3507,180,0
2025-01-11 05:00:00,3239.36,3247.41,3233.86,3246.77,2903,180,0
2025-01-11 06:00:00,3246.78,3251.81,3238.37,3238.87,2959,180,0
2025-01-11 07:00:00,3238.87,3245.88,3225.42,3236.23,3297,180,0
2025-01-11 08:00:00,3236.26,3241.1,3219.43,3225.13,3203,180,0
2025-01-11 09:00:00,3225.13,3245.05,3223.54,3244.24,4049,180,0
2025-01-11 10:00:00,3244.24,3257.11,3243.44,3257.11,3740,180,0
2025-01-11 11:00:00,3257.11,3281.97,3254.32,3274.4,5134,180,0
2025-01-11 12:00:00,3274.41,3281.76,3268.28,3274.16,4584,180,0
2025-01-11 13:00:00,3274.16,3276.79,3259.31,3268.31,4324,180,0
2025-01-11 14:00:00,3268.31,3281.69,3259.44,3279.88,4797,180,0
2025-01-11 15:00:00,3279.88,3284.54,3267.56,3272.93,4199,180,0
2025-01-11 16:00:00,3272.92,3279.87,3263.44,3276.22,4902,180,0
2025-01-11 17:00:00,3276.22,3277.0,3259.57,3273.16,4604,180,0
2025-01-11 18:00:00,3273.16,3281.03,3267.88,3278.57,3287,180,0
2025-01-11 19:00:00,3278.57,3284.93,3270.5,3279.12,3225,180,0
2025-01-11 20:00:00,3279.12,3301.95,3276.3,3300.03,3752,180,0
2025-01-11 21:00:00,3300.03,3321.4,3299.78,3307.98,5528,180,0
2025-01-11 22:00:00,3307.98,3309.68,3286.63,3289.98,2835,180,0
2025-01-11 23:00:00,3289.98,3295.84,3282.88,3284.74,3455,180,0
2025-01-12 00:00:00,3284.74,3288.73,3280.24,3284.86,3422,180,0
2025-01-12 01:00:00,3284.86,3291.09,3275.42,3290.34,3104,180,0
2025-01-12 02:00:00,3290.34,3291.16,3280.38,3290.68,2258,180,0
2025-01-12 03:00:00,3290.56,3292.56,3279.52,3287.23,2182,180,0
2025-01-12 04:00:00,3287.23,3290.18,3281.73,3284.89,1857,180,0
2025-01-12 05:00:00,3284.89,3286.8,3275.05,3281.14,1706,180,0
2025-01-12 06:00:00,3281.14,3282.82,3268.53,3271.85,2447,180,0
2025-01-12 07:00:00,3271.85,3275.4,3264.63,3267.92,2313,180,0
2025-01-12 08:00:00,3267.92,3272.39,3235.11,3240.74,3091,180,0
2025-01-12 09:00:00,3240.74,3245.96,3224.56,3239.5,4888,180,0
2025-01-12 10:00:00,3239.5,3247.04,3234.07,3245.36,3646,180,0
2025-01-12 11:00:00,3245.36,3259.26,3241.44,3252.83,4184,180,0
2025-01-12 12:00:00,3252.93,3265.68,3247.9,3251.15,4406,180,0
2025-01-12 13:00:00,3251.15,3272.19,3248.5,3267.37,4277,180,0
2025-01-12 14:00:00,3267.37,3280.36,3266.08,3268.58,4934,180,0
2025-01-12 15:00:00,3268.58,3296.22,3264.8,3285.22,6132,180,0
2025-01-12 16:00:00,3285.22,3287.78,3268.52,3282.13,4426,180,0
2025-01-12 17:00:00,3282.13,3293.25,3279.09,3289.26,3661,180,0
2025-01-12 18:00:00,3289.26,3300.39,3280.57,3285.32,3570,180,0
2025-01-12 19:00:00,3285.32,3289.59,3276.46,3280.22,2922,180,0
2025-01-12 20:00:00,3280.22,3290.26,3273.57,3282.64,2747,180,0
2025-01-12 21:00:00,3282.64,3283.83,3263.72,3266.74,3469,180,0
2025-01-12 22:00:00,3266.74,3268.92,3234.05,3240.38,4812,180,0
2025-01-12 23:00:00,3240.38,3268.82,3238.49,3267.18,4607,180,0
2025-01-13 00:00:00,3267.18,3339.58,3265.33,3308.87,9793,180,0
2025-01-13 01:00:00,3308.87,3314.24,3252.5,3262.31,10297,180,0
2025-01-13 02:00:00,3262.31,3272.15,3237.55,3256.33,7654,180,0
2025-01-13 03:00:00,3256.33,3267.56,3235.73,3242.72,7177,180,0
2025-01-13 04:00:00,3242.72,3260.8,3238.18,3238.89,5208,180,0
2025-01-13 05:00:00,3238.89,3239.33,3212.4,3225.55,6775,180,0
2025-01-13 06:00:00,3225.55,3234.07,3179.82,3190.51,9071,180,0
2025-01-13 07:00:00,3190.49,3209.6,3182.3,3201.01,8176,180,0
2025-01-13 08:00:00,3201.01,3205.31,3160.11,3168.58,8474,180,0
2025-01-13 09:00:00,3168.58,3175.78,3122.46,3155.29,12845,180,0
2025-01-13 10:00:00,3155.29,3156.31,3105.8,3116.78,12865,180,0
2025-01-13 11:00:00,3116.78,3122.34,3053.78,3055.92,13752,180,0
2025-01-13 12:00:00,3055.92,3083.93,3037.06,3043.94,17863,180,0
2025-01-13 13:00:00,3043.94,3089.52,3030.19,3059.6,12919,180,0
2025-01-13 14:00:00,3059.6,3060.36,2911.02,3035.08,26923,180,0
2025-01-13 15:00:00,3035.08,3078.42,3025.58,3049.46,21076,180,0
2025-01-13 16:00:00,3049.46,3061.1,3007.17,3011.69,15849,180,0
2025-01-13 17:00:00,3011.69,3037.89,3004.84,3021.26,14081,180,0
2025-01-13 18:00:00,3021.26,3034.99,2986.76,3008.33,15403,180,0
2025-01-13 19:00:00,3008.33,3038.25,2993.06,3025.41,14162,180,0
2025-01-13 20:00:00,3025.41,3103.97,3011.84,3091.72,12752,180,0
2025-01-13 21:00:00,3091.72,3121.6,3083.14,3115.85,13881,180,0
2025-01-13 22:00:00,3115.85,3145.11,3114.08,3133.89,6414,180,0
2025-01-13 23:00:00,3133.89,3142.66,3127.38,3139.46,4351,180,0
2025-01-14 00:00:00,3139.46,3150.12,3127.07,3135.4,6560,180,0
2025-01-14 01:00:00,3135.4,3161.0,3135.03,3141.23,7436,180,0
2025-01-14 02:00:00,3141.23,3169.17,3133.72,3159.41,7141,180,0
2025-01-14 03:00:00,3159.41,3177.6,3156.74,3160.84,5457,180,0
2025-01-14 04:00:00,3160.84,3177.35,3160.84,3174.09,3992,180,0
2025-01-14 05:00:00,3174.09,3184.69,3161.31,3163.68,4193,180,0
2025-01-14 06:00:00,3163.68,3189.73,3159.2,3185.2,4430,180,0
2025-01-14 07:00:00,3185.2,3191.56,3171.85,3172.62,4283,180,0
2025-01-14 08:00:00,3172.62,3194.03,3170.24,3184.61,6705,180,0
2025-01-14 09:00:00,3184.67,3258.7,3179.39,3245.22,12078,180,0
2025-01-14 10:00:00,3245.22,3246.06,3222.33,3236.02,6772,180,0
2025-01-14 11:00:00,3236.02,3236.34,3211.51,3218.51,4557,180,0
2025-01-14 12:00:00,3218.51,3221.07,3180.89,3184.54,6174,180,0
2025-01-14 13:00:00,3184.54,3234.26,3179.58,3210.13,13201,180,0
2025-01-14 14:00:00,3210.13,3235.75,3189.15,3193.8,14283,180,0
2025-01-14 15:00:00,3193.97,3218.58,3189.27,3201.68,11636,180,0
2025-01-14 16:00:00,3201.68,3205.97,3174.24,3192.14,12473,180,0
2025-01-14 17:00:00,3192.14,3214.22,3184.94,3214.22,8469,180,0
2025-01-14 18:00:00,3214.32,3234.56,3208.11,3226.66,7069,180,0
2025-01-14 19:00:00,3226.66,3237.99,3214.18,3215.95,6269,180,0
2025-01-14 20:00:00,3215.95,3228.03,3196.44,3224.18,8348,180,0
2025-01-14 21:00:00,3224.19,3235.34,3213.56,3217.73,3770,180,0
2025-01-14 22:00:00,3217.73,3242.05,3215.04,3236.32,2433,180,0
2025-01-14 23:00:00,3236.32,3239.06,3223.27,3226.55,3229,180,0
2025-01-15 00:00:00,3226.55,3243.88,3218.17,3223.37,6469,180,0
2025-01-15 01:00:00,3223.29,3246.7,3218.84,3231.96,7714,180,0
2025-01-15 02:00:00,3231.96,3241.4,3207.06,3214.69,7569,180,0
2025-01-15 03:00:00,3214.69,3243.45,3210.22,3242.67,5112,180,0
2025-01-15 04:00:00,3242.67,3253.63,3223.62,3228.51,5958,180,0
2025-01-15 05:00:00,3228.51,3237.61,3217.01,3231.39,3984,180,0
2025-01-15 06:00:00,3231.39,3234.88,3218.56,3231.63,3147,180,0
2025-01-15 07:00:00,3231.63,3252.05,3231.45,3234.8,4608,180,0
2025-01-15 08:00:00,3234.8,3250.99,3232.04,3235.03,3676,180,0
2025-01-15 09:00:00,3235.03,3240.66,3198.72,3201.75,5680,180,0
2025-01-15 10:00:00,3201.75,3220.44,3200.13,3211.42,4348,180,0
2025-01-15 11:00:00,3211.42,3212.33,3187.62,3201.11,6122,180,0
